place_id,name,country,city,category,latitude,longitude
4825,,United Arab Emirates,Downtown Dubai,Attraction,25.195462,55.278368
4826,,United Arab Emirates,Downtown Dubai,Attraction,25.195506,55.278294
4827,,United Arab Emirates,Downtown Dubai,Attraction,25.195537,55.278216
4828,,United Arab Emirates,Downtown Dubai,Attraction,25.195573,55.278135
4829,,United Arab Emirates,Downtown Dubai,Attraction,25.195597,55.278062
4830,,United Arab Emirates,Downtown Dubai,Attraction,25.195624,55.277967
4831,,United Arab Emirates,Downtown Dubai,Attraction,25.196051,55.277349
4832,,United Arab Emirates,Downtown Dubai,Attraction,25.196124,55.277335
4833,,United Arab Emirates,Downtown Dubai,Attraction,25.196192,55.277295
4834,,United Arab Emirates,Downtown Dubai,Attraction,25.196263,55.277241
4835,,United Arab Emirates,Downtown Dubai,Attraction,25.196323,55.277194
4836,,United Arab Emirates,Downtown Dubai,Attraction,25.196378,55.277138
4837,,United Arab Emirates,Downtown Dubai,Attraction,25.196444,55.277088
4838,,United Arab Emirates,Downtown Dubai,Attraction,25.196504,55.277027
4839,,United Arab Emirates,Downtown Dubai,Attraction,25.196561,55.276959
4840,,United Arab Emirates,Downtown Dubai,Attraction,25.196615,55.276888
4841,,United Arab Emirates,Downtown Dubai,Attraction,25.196342,55.27552
4842,,United Arab Emirates,Downtown Dubai,Attraction,25.196382,55.275574
4843,,United Arab Emirates,Downtown Dubai,Attraction,25.196436,55.275617
4844,,United Arab Emirates,Downtown Dubai,Attraction,25.196489,55.275631
4845,,United Arab Emirates,Downtown Dubai,Attraction,25.196533,55.27565
4846,,United Arab Emirates,Downtown Dubai,Attraction,25.196584,55.275657
4847,,United Arab Emirates,Downtown Dubai,Attraction,25.196575,55.27571
4848,,United Arab Emirates,Downtown Dubai,Attraction,25.196417,55.275776
4849,,United Arab Emirates,Downtown Dubai,Attraction,25.196475,55.275862
4850,,United Arab Emirates,Downtown Dubai,Attraction,25.196565,55.276025
4851,,United Arab Emirates,Downtown Dubai,Attraction,25.19656,55.276136
4852,,United Arab Emirates,Downtown Dubai,Attraction,25.196606,55.276336
4853,,United Arab Emirates,Downtown Dubai,Attraction,25.196627,55.276252
4854,,United Arab Emirates,Downtown Dubai,Attraction,25.196702,55.27635
4855,,United Arab Emirates,Downtown Dubai,Attraction,25.194073,55.273119
4856,,United Arab Emirates,Downtown Dubai,Attraction,25.19399,55.273201
4857,,United Arab Emirates,Downtown Dubai,Attraction,25.19391,55.273291
4858,,United Arab Emirates,Downtown Dubai,Attraction,25.193837,55.273385
4859,,United Arab Emirates,Downtown Dubai,Attraction,25.193776,55.273484
4860,,United Arab Emirates,Downtown Dubai,Attraction,25.193721,55.273576
4861,,United Arab Emirates,Downtown Dubai,Attraction,25.193656,55.27369
4862,,United Arab Emirates,Downtown Dubai,Attraction,25.192063,55.27563
4863,,United Arab Emirates,Downtown Dubai,Attraction,25.192119,55.275736
4864,,United Arab Emirates,Downtown Dubai,Attraction,25.192207,55.275668
4865,,United Arab Emirates,Downtown Dubai,Attraction,25.194876,55.27661
4866,,United Arab Emirates,Downtown Dubai,Attraction,25.194848,55.276646
4867,,United Arab Emirates,Downtown Dubai,Attraction,25.194828,55.27668
4868,,United Arab Emirates,Downtown Dubai,Attraction,25.194816,55.276711
4869,,United Arab Emirates,Downtown Dubai,Attraction,25.194789,55.276744
4870,,United Arab Emirates,Downtown Dubai,Attraction,25.194767,55.276777
4871,,United Arab Emirates,Downtown Dubai,Attraction,25.194973,55.276829
4872,,United Arab Emirates,Downtown Dubai,Attraction,25.195001,55.27679
4873,,United Arab Emirates,Downtown Dubai,Attraction,25.195024,55.276762
4874,,United Arab Emirates,Downtown Dubai,Attraction,25.195041,55.276735
4875,,United Arab Emirates,Downtown Dubai,Attraction,25.195057,55.276711
4876,,United Arab Emirates,Downtown Dubai,Attraction,25.194714,55.277656
4877,,United Arab Emirates,Downtown Dubai,Attraction,25.194662,55.277641
4878,,United Arab Emirates,Downtown Dubai,Attraction,25.194606,55.277629
4879,,United Arab Emirates,Downtown Dubai,Attraction,25.194565,55.27752
4880,,United Arab Emirates,Downtown Dubai,Attraction,25.194581,55.277431
4881,,United Arab Emirates,Downtown Dubai,Attraction,25.19462,55.277431
4882,,United Arab Emirates,Downtown Dubai,Attraction,25.194623,55.277384
4883,,United Arab Emirates,Downtown Dubai,Attraction,25.194536,55.277455
4884,,United Arab Emirates,Downtown Dubai,Attraction,25.194583,55.277372
4885,,United Arab Emirates,Downtown Dubai,Attraction,25.196702,55.276086
4886,,United Arab Emirates,Downtown Dubai,Attraction,25.19668,55.276102
4887,,United Arab Emirates,Downtown Dubai,Attraction,25.194168,55.273056
4888,,United Arab Emirates,Downtown Dubai,Attraction,25.194264,55.272999
4889,,United Arab Emirates,Downtown Dubai,Attraction,25.19437,55.272943
4890,,United Arab Emirates,Downtown Dubai,Attraction,25.194484,55.272891
4891,,United Arab Emirates,Downtown Dubai,Attraction,25.194603,55.272848
4892,,United Arab Emirates,Downtown Dubai,Attraction,25.194713,55.272848
4893,,United Arab Emirates,Downtown Dubai,Attraction,25.194783,55.277303
4894,,United Arab Emirates,Downtown Dubai,Attraction,25.194753,55.277242
4895,,United Arab Emirates,Downtown Dubai,Attraction,25.194696,55.277251
4896,,United Arab Emirates,Downtown Dubai,Attraction,25.19466,55.277262
4897,,United Arab Emirates,Downtown Dubai,Attraction,25.194631,55.27731
4898,,United Arab Emirates,Downtown Dubai,Attraction,25.194669,55.277384
4899,,United Arab Emirates,Downtown Dubai,Attraction,25.194473,55.277827
4900,,United Arab Emirates,Downtown Dubai,Attraction,25.194514,55.277795
4901,,United Arab Emirates,Downtown Dubai,Attraction,25.194496,55.277694
4902,,United Arab Emirates,Downtown Dubai,Attraction,25.194489,55.277623
4903,,United Arab Emirates,Downtown Dubai,Attraction,25.194474,55.277667
4904,,United Arab Emirates,Downtown Dubai,Attraction,25.194444,55.277642
4905,,United Arab Emirates,Downtown Dubai,Attraction,25.194454,55.277711
4906,,United Arab Emirates,Downtown Dubai,Attraction,25.194458,55.277549
4907,,United Arab Emirates,Downtown Dubai,Attraction,25.194412,55.277538
4908,,United Arab Emirates,Downtown Dubai,Attraction,25.194418,55.277489
4909,,United Arab Emirates,Downtown Dubai,Attraction,25.194351,55.277596
4910,,United Arab Emirates,Downtown Dubai,Attraction,25.194445,55.27762
4911,,United Arab Emirates,Downtown Dubai,Attraction,25.194525,55.277242
4912,,United Arab Emirates,Downtown Dubai,Attraction,25.194537,55.277265
4913,,United Arab Emirates,Downtown Dubai,Attraction,25.194546,55.277312
4914,,United Arab Emirates,Downtown Dubai,Attraction,25.194461,55.277259
4915,,United Arab Emirates,Downtown Dubai,Attraction,25.194464,55.277307
4916,,United Arab Emirates,Downtown Dubai,Attraction,25.194475,55.277348
4917,,United Arab Emirates,Downtown Dubai,Attraction,25.194466,55.277408
4918,,United Arab Emirates,Downtown Dubai,Attraction,25.195181,55.276736
4919,,United Arab Emirates,Downtown Dubai,Attraction,25.194423,55.277869
4920,,United Arab Emirates,Downtown Dubai,Attraction,25.19438,55.277899
4921,,United Arab Emirates,Downtown Dubai,Attraction,25.194378,55.277857
4922,,United Arab Emirates,Downtown Dubai,Attraction,25.194248,55.277994
4923,,United Arab Emirates,Downtown Dubai,Attraction,25.194228,55.277966
4924,,United Arab Emirates,Downtown Dubai,Attraction,25.194207,55.277938
4925,,United Arab Emirates,Downtown Dubai,Attraction,25.19419,55.277918
4926,,United Arab Emirates,Downtown Dubai,Attraction,25.194212,55.278034
4927,,United Arab Emirates,Downtown Dubai,Attraction,25.194197,55.278025
4928,,United Arab Emirates,Downtown Dubai,Attraction,25.19404,55.278224
4929,,United Arab Emirates,Downtown Dubai,Attraction,25.194071,55.278185
4930,,United Arab Emirates,Downtown Dubai,Attraction,25.194146,55.278099
4931,,United Arab Emirates,Downtown Dubai,Attraction,25.194101,55.278142
4932,,United Arab Emirates,Downtown Dubai,Attraction,25.194176,55.278068
4933,,United Arab Emirates,Downtown Dubai,Attraction,25.19417,55.277976
4934,,United Arab Emirates,Downtown Dubai,Attraction,25.194015,55.278297
4935,,United Arab Emirates,Downtown Dubai,Attraction,25.193998,55.278316
4936,,United Arab Emirates,Downtown Dubai,Attraction,25.193844,55.278385
4937,,United Arab Emirates,Downtown Dubai,Attraction,25.193827,55.278437
4938,,United Arab Emirates,Downtown Dubai,Attraction,25.193742,55.278499
4939,,United Arab Emirates,Downtown Dubai,Attraction,25.193768,55.278419
4940,,United Arab Emirates,Downtown Dubai,Attraction,25.19377,55.278354
4941,,United Arab Emirates,Downtown Dubai,Attraction,25.193746,55.278376
4942,,United Arab Emirates,Downtown Dubai,Attraction,25.193698,55.278428
4943,,United Arab Emirates,Downtown Dubai,Attraction,25.193653,55.278464
4944,,United Arab Emirates,Downtown Dubai,Attraction,25.193628,55.27849
4945,,United Arab Emirates,Downtown Dubai,Attraction,25.19358,55.27854
4946,,United Arab Emirates,Downtown Dubai,Attraction,25.19354,55.27858
4947,,United Arab Emirates,Downtown Dubai,Attraction,25.193555,55.278559
4948,,United Arab Emirates,Downtown Dubai,Attraction,25.19351,55.278676
4949,,United Arab Emirates,Downtown Dubai,Attraction,25.19356,55.27862
4950,,United Arab Emirates,Downtown Dubai,Attraction,25.193586,55.278659
4951,,United Arab Emirates,Downtown Dubai,Attraction,25.19362,55.278627
4952,,United Arab Emirates,Downtown Dubai,Attraction,25.193704,55.278489
4953,,United Arab Emirates,Downtown Dubai,Attraction,25.19366,55.278526
4954,,United Arab Emirates,Downtown Dubai,Attraction,25.193622,55.278556
4955,,United Arab Emirates,Downtown Dubai,Attraction,25.193595,55.278586
4956,,United Arab Emirates,Downtown Dubai,Attraction,25.193646,55.279118
4957,,United Arab Emirates,Downtown Dubai,Attraction,25.193691,55.279136
4958,,United Arab Emirates,Downtown Dubai,Attraction,25.193607,55.279094
4959,,United Arab Emirates,Downtown Dubai,Attraction,25.193622,55.279057
4960,,United Arab Emirates,Downtown Dubai,Attraction,25.19359,55.279062
4961,,United Arab Emirates,Downtown Dubai,Attraction,25.193566,55.27902
4962,,United Arab Emirates,Downtown Dubai,Attraction,25.193607,55.27902
4963,,United Arab Emirates,Downtown Dubai,Attraction,25.193536,55.278989
4964,,United Arab Emirates,Downtown Dubai,Attraction,25.193539,55.278949
4965,,United Arab Emirates,Downtown Dubai,Attraction,25.193568,55.278882
4966,,United Arab Emirates,Downtown Dubai,Attraction,25.193544,55.278804
4967,,United Arab Emirates,Downtown Dubai,Attraction,25.193578,55.278767
4968,,United Arab Emirates,Downtown Dubai,Attraction,25.193642,55.278694
4969,,United Arab Emirates,Downtown Dubai,Attraction,25.193669,55.278667
4970,,United Arab Emirates,Downtown Dubai,Attraction,25.193706,55.278624
4971,,United Arab Emirates,Downtown Dubai,Attraction,25.19375,55.278577
4972,,United Arab Emirates,Downtown Dubai,Attraction,25.193419,55.278862
4973,,United Arab Emirates,Downtown Dubai,Attraction,25.19341,55.278903
4974,,United Arab Emirates,Downtown Dubai,Attraction,25.193404,55.278944
4975,,United Arab Emirates,Downtown Dubai,Attraction,25.193404,55.278998
4976,,United Arab Emirates,Downtown Dubai,Attraction,25.193399,55.279048
4977,,United Arab Emirates,Downtown Dubai,Attraction,25.193395,55.278856
4978,,United Arab Emirates,Downtown Dubai,Attraction,25.193353,55.278824
4979,,United Arab Emirates,Downtown Dubai,Attraction,25.193321,55.278821
4980,,United Arab Emirates,Downtown Dubai,Attraction,25.193362,55.27887
4981,,United Arab Emirates,Downtown Dubai,Attraction,25.193366,55.278922
4982,,United Arab Emirates,Downtown Dubai,Attraction,25.193373,55.27899
4983,,United Arab Emirates,Downtown Dubai,Attraction,25.193362,55.278959
4984,,United Arab Emirates,Downtown Dubai,Attraction,25.193317,55.278865
4985,,United Arab Emirates,Downtown Dubai,Attraction,25.193334,55.278897
4986,,United Arab Emirates,Downtown Dubai,Attraction,25.193871,55.280088
4987,,United Arab Emirates,Downtown Dubai,Attraction,25.193909,55.280108
4988,,United Arab Emirates,Downtown Dubai,Attraction,25.194119,55.279441
4989,,United Arab Emirates,Downtown Dubai,Attraction,25.194098,55.279459
4990,,United Arab Emirates,Downtown Dubai,Attraction,25.194069,55.279483
4991,,United Arab Emirates,Downtown Dubai,Attraction,25.19403,55.279511
4992,,United Arab Emirates,Downtown Dubai,Attraction,25.193993,55.279529
4993,,United Arab Emirates,Downtown Dubai,Attraction,25.193959,55.279548
4994,,United Arab Emirates,Downtown Dubai,Attraction,25.193912,55.279562
4995,,United Arab Emirates,Downtown Dubai,Attraction,25.193851,55.279573
4996,,United Arab Emirates,Downtown Dubai,Attraction,25.193808,55.279568
4997,,United Arab Emirates,Downtown Dubai,Attraction,25.193789,55.279541
4998,,United Arab Emirates,Downtown Dubai,Attraction,25.193742,55.279486
4999,,United Arab Emirates,Downtown Dubai,Attraction,25.193688,55.279444
5000,,United Arab Emirates,Downtown Dubai,Attraction,25.193684,55.279393
5001,,United Arab Emirates,Downtown Dubai,Attraction,25.193713,55.279355
5002,,United Arab Emirates,Downtown Dubai,Attraction,25.193764,55.279364
5003,,United Arab Emirates,Downtown Dubai,Attraction,25.1938,55.27938
5004,,United Arab Emirates,Downtown Dubai,Attraction,25.193821,55.27941
5005,,United Arab Emirates,Downtown Dubai,Attraction,25.193847,55.279447
5006,,United Arab Emirates,Downtown Dubai,Attraction,25.193873,55.279469
5007,,United Arab Emirates,Downtown Dubai,Attraction,25.193893,55.279487
5008,,United Arab Emirates,Downtown Dubai,Attraction,25.193917,55.279505
5009,,United Arab Emirates,Downtown Dubai,Attraction,25.193944,55.279516
5010,,United Arab Emirates,Downtown Dubai,Attraction,25.194124,55.27984
5011,,United Arab Emirates,Downtown Dubai,Attraction,25.19408,55.279995
5012,,United Arab Emirates,Downtown Dubai,Attraction,25.194048,55.279969
5013,,United Arab Emirates,Downtown Dubai,Attraction,25.194012,55.279978
5014,,United Arab Emirates,Downtown Dubai,Attraction,25.194006,55.280073
5015,,United Arab Emirates,Downtown Dubai,Attraction,25.194387,55.279401
5016,,United Arab Emirates,Downtown Dubai,Attraction,25.19496,55.278286
5017,,United Arab Emirates,Downtown Dubai,Attraction,25.19498,55.278258
5018,,United Arab Emirates,Downtown Dubai,Attraction,25.194989,55.278197
5019,,United Arab Emirates,Downtown Dubai,Attraction,25.194735,55.276454
5020,,United Arab Emirates,Downtown Dubai,Attraction,25.194723,55.276361
5021,,United Arab Emirates,Downtown Dubai,Attraction,25.194679,55.276374
5022,,United Arab Emirates,Downtown Dubai,Attraction,25.194658,55.276398
5023,,United Arab Emirates,Downtown Dubai,Attraction,25.194668,55.276443
5024,,United Arab Emirates,Downtown Dubai,Attraction,25.194609,55.276526
5025,,United Arab Emirates,Downtown Dubai,Attraction,25.194597,55.276498
5026,,United Arab Emirates,Downtown Dubai,Attraction,25.194582,55.27645
5027,,United Arab Emirates,Downtown Dubai,Attraction,25.194563,55.276413
5028,,United Arab Emirates,Downtown Dubai,Attraction,25.194382,55.275788
5029,,United Arab Emirates,Downtown Dubai,Attraction,25.194333,55.275768
5030,,United Arab Emirates,Downtown Dubai,Attraction,25.194436,55.275818
5031,Yılanlı Sütun,Turkey,Fatih,Attraction,41.005665,28.97511
5032,Çemberlitaş Hamamı,Turkey,Fatih,Attraction,41.008542,28.971624
5033,,Turkey,Fatih,Attraction,40.999823,28.92054
5034,Hatice Turhan Sultan Türbesi,Turkey,Fatih,Attraction,41.016202,28.971905
5035,Magnaura Sarayı,Turkey,Fatih,Attraction,41.005448,28.979659
5036,Istanbul Photography Museum,Turkey,Fatih,Attraction,41.00464,28.967754
5037,Ancient Hippodrome Substructure,Turkey,Fatih,Attraction,41.00408,28.973349
5038,Milyon Taşı,Turkey,Fatih,Attraction,41.008067,28.978018
5039,,Turkey,Fatih,Attraction,41.013396,28.961239
5040,Binbirdirek Sarnıcı,Turkey,Fatih,Attraction,41.007606,28.974417
5041,Manifaturaci Draper,Turkey,Fatih,Attraction,41.014808,28.971091
5042,Kıztaşı,Turkey,Fatih,Attraction,41.015441,28.950285
5043,Atatürk,Turkey,Fatih,Attraction,41.015053,28.976821
5044,Fatih Anıtı,Turkey,Fatih,Attraction,41.015573,28.954219
5045,Hava Şehitleri Anıtı,Turkey,Fatih,Attraction,41.016075,28.952635
5046,Hamal,Turkey,Fatih,Attraction,41.014488,28.972908
5047,Atatürk,Turkey,Fatih,Attraction,41.004451,28.973311
5048,Mithat Paşa,Turkey,Fatih,Attraction,41.004219,28.973377
5049,Halı Müzesi,Turkey,Fatih,Attraction,41.005682,28.978669
5050,Koca Sinan Paşa Külliyesi,Turkey,Fatih,Attraction,41.008809,28.969064
5051,Kara Mustafa Paşa Külliyesi,Turkey,Fatih,Attraction,41.008716,28.96776
5052,Atik Ali Paşa Medresesi,Turkey,Fatih,Attraction,41.008408,28.969981
5053,Bayram Paşa Külliyesi,Turkey,Fatih,Attraction,41.008774,28.942342
5054,,Turkey,Fatih,Attraction,40.996197,28.928503
5055,Yedi Kule Hisarı Müzesi,Turkey,Fatih,Attraction,40.993569,28.923931
5056,,Turkey,Fatih,Attraction,41.005087,28.976368
5057,,Turkey,Fatih,Attraction,41.004671,28.976744
5058,,Turkey,Fatih,Attraction,41.00492,28.976365
5059,,Turkey,Fatih,Attraction,41.005106,28.976109
5060,,Turkey,Fatih,Attraction,41.005215,28.975928
5061,,Turkey,Fatih,Attraction,41.005373,28.975657
5062,,Turkey,Fatih,Attraction,41.005513,28.975653
5063,,Turkey,Fatih,Attraction,41.005678,28.9757
5064,,Turkey,Fatih,Attraction,41.005382,28.975931
5065,,Turkey,Fatih,Attraction,41.005782,28.975798
5066,,Turkey,Fatih,Attraction,41.00591,28.975915
5067,,Turkey,Fatih,Attraction,41.006038,28.975999
5068,,Turkey,Fatih,Attraction,41.006147,28.97619
5069,,Turkey,Fatih,Attraction,41.006287,28.976291
5070,,Turkey,Fatih,Attraction,41.006431,28.976513
5071,,Turkey,Fatih,Attraction,41.006145,28.976615
5072,,Turkey,Fatih,Attraction,41.006061,28.9768
5073,,Turkey,Fatih,Attraction,41.006073,28.97704
5074,,Turkey,Fatih,Attraction,41.005915,28.976981
5075,,Turkey,Fatih,Attraction,41.00575,28.977465
5076,,Turkey,Fatih,Attraction,41.005915,28.977518
5077,,Turkey,Fatih,Attraction,41.00591,28.977351
5078,,Turkey,Fatih,Attraction,41.011642,28.982836
5079,,Turkey,Fatih,Attraction,41.01181,28.983073
5080,,Turkey,Fatih,Attraction,41.012053,28.983331
5081,,Turkey,Fatih,Attraction,41.011733,28.983384
5082,,Turkey,Fatih,Attraction,41.011866,28.983522
5083,,Turkey,Fatih,Attraction,41.011548,28.983671
5084,,Turkey,Fatih,Attraction,41.011591,28.983972
5085,,Turkey,Fatih,Attraction,41.011345,28.98372
5086,,Turkey,Fatih,Attraction,41.011943,28.98406
5087,,Turkey,Fatih,Attraction,41.011951,28.983809
5088,,Turkey,Fatih,Attraction,41.012819,28.984216
5089,,Turkey,Fatih,Attraction,41.012242,28.984347
5090,,Turkey,Fatih,Attraction,41.012371,28.983866
5091,,Turkey,Fatih,Attraction,41.011967,28.983062
5092,,Turkey,Fatih,Attraction,41.012213,28.983717
5093,,Turkey,Fatih,Attraction,41.010135,28.97869
5094,,Turkey,Fatih,Attraction,41.00638,28.977871
5095,,Turkey,Fatih,Attraction,41.027545,28.943716
5096,,Turkey,Fatih,Attraction,41.004953,28.972393
5097,,Turkey,Fatih,Attraction,41.00483,28.972437
5098,,Turkey,Fatih,Attraction,41.007411,28.979634
5099,,Turkey,Fatih,Attraction,41.007494,28.979518
5100,,Turkey,Fatih,Attraction,41.007613,28.979368
5101,,Turkey,Fatih,Attraction,41.013702,28.974252
5102,,Turkey,Fatih,Attraction,41.013767,28.973072
5103,,Turkey,Fatih,Attraction,41.013659,28.973231
5104,,Turkey,Fatih,Attraction,41.013503,28.974438
5105,,Turkey,Fatih,Attraction,41.010328,28.956571
5106,,Turkey,Fatih,Attraction,41.010301,28.956751
5107,,Turkey,Fatih,Attraction,41.010333,28.956989
5108,,Turkey,Fatih,Attraction,41.010181,28.957047
5109,,Turkey,Fatih,Attraction,41.009095,28.951738
5110,,Turkey,Fatih,Attraction,41.009089,28.951901
5111,,Turkey,Fatih,Attraction,41.009082,28.952062
5112,,Turkey,Fatih,Attraction,41.009062,28.952439
5113,,Turkey,Fatih,Attraction,41.009047,28.952669
5114,,Turkey,Fatih,Attraction,41.009315,28.953842
5115,,Turkey,Fatih,Attraction,41.009321,28.954033
5116,,Turkey,Fatih,Attraction,41.009335,28.954196
5117,,Turkey,Fatih,Attraction,41.009037,28.952944
5118,,Turkey,Fatih,Attraction,41.01016,28.955993
5119,,Turkey,Fatih,Attraction,41.010066,28.956034
5120,,Turkey,Fatih,Attraction,41.01043,28.955747
5121,,Turkey,Fatih,Attraction,41.007319,28.951046
5122,,Turkey,Fatih,Attraction,41.007508,28.978366
5123,,Turkey,Fatih,Attraction,41.007408,28.978557
5124,,Turkey,Fatih,Attraction,41.00728,28.9785
5125,,Turkey,Fatih,Attraction,41.007081,28.977933
5126,,Turkey,Fatih,Attraction,41.007297,28.977563
5127,,Turkey,Fatih,Attraction,41.007175,28.977451
5128,,Turkey,Fatih,Attraction,41.007278,28.979293
5129,,Turkey,Fatih,Attraction,41.007323,28.979222
5130,,Turkey,Fatih,Attraction,41.007362,28.979133
5131,,Turkey,Fatih,Attraction,41.007685,28.978575
5132,,Turkey,Fatih,Attraction,41.007774,28.978406
5133,,Turkey,Fatih,Attraction,41.007744,28.978486
5134,,Turkey,Fatih,Attraction,41.007559,28.978821
5135,,Turkey,Fatih,Attraction,41.007477,28.978964
5136,,Turkey,Fatih,Attraction,41.007957,28.978786
5137,,Turkey,Fatih,Attraction,41.007536,28.979433
5138,Zindan baba Türbesi,Turkey,Fatih,Attraction,41.018787,28.969177
5139,,Turkey,Fatih,Attraction,41.014026,28.968812
5140,Kanuni Sultan Suleyman 1 Turbesi,Turkey,Fatih,Attraction,41.0157,28.964466
5141,Hurrem Haseki (Roksolana) Turbesi,Turkey,Fatih,Attraction,41.015668,28.964809
5142,,Turkey,Fatih,Attraction,41.018933,28.9505
5143,,Turkey,Fatih,Attraction,41.018844,28.950815
5144,Molla Gurani Turbesi,Turkey,Fatih,Attraction,41.011069,28.941832
5145,,Turkey,Fatih,Attraction,41.025575,28.950133
5146,,Turkey,Fatih,Attraction,41.02626,28.951603
5147,,Turkey,Fatih,Attraction,41.026196,28.951503
5148,,Turkey,Fatih,Attraction,41.026314,28.951688
5149,,Turkey,Fatih,Attraction,41.009331,28.971609
5150,,Turkey,Fatih,Attraction,41.008515,28.967738
5151,cuma pazar,Turkey,Fatih,Attraction,41.011382,28.940869
5152,,Turkey,Fatih,Attraction,41.017067,28.954818
5153,,Turkey,Fatih,Attraction,41.017136,28.954887
5154,,Turkey,Fatih,Attraction,41.017212,28.954966
5155,,Turkey,Fatih,Attraction,41.017321,28.955064
5156,,Turkey,Fatih,Attraction,41.017378,28.955124
5157,,Turkey,Fatih,Attraction,41.01745,28.955197
5158,,Turkey,Fatih,Attraction,41.01668,28.954436
5159,,Turkey,Fatih,Attraction,41.016766,28.954541
5160,,Turkey,Fatih,Attraction,41.01687,28.954628
5161,,Turkey,Fatih,Attraction,41.016939,28.954707
5162,Gotlar Sütunu,Turkey,Fatih,Attraction,41.014641,28.985677
5163,Kapali Carsi,Turkey,Fatih,Attraction,41.010109,28.969963
5164,,Turkey,Fatih,Attraction,41.010247,28.973691
5165,,Turkey,Fatih,Attraction,41.017101,28.972706
5166,,Turkey,Fatih,Attraction,41.017103,28.972893
5167,,Turkey,Fatih,Attraction,41.01722,28.97294
5168,,Turkey,Fatih,Attraction,41.017265,28.97269
5169,,Turkey,Fatih,Attraction,41.017253,28.972328
5170,,Turkey,Fatih,Attraction,41.017193,28.973196
5171,,Turkey,Fatih,Attraction,41.01708,28.973182
5172,,Turkey,Fatih,Attraction,41.017031,28.973107
5173,,Turkey,Fatih,Attraction,41.016931,28.973282
5174,,Turkey,Fatih,Attraction,41.016851,28.973192
5175,Laleli,Turkey,Fatih,Attraction,41.008694,28.955729
5176,Ayios Polieuktos Kilisesi,Turkey,Fatih,Attraction,41.014232,28.952959
5177,Halı Müzesi,Turkey,Fatih,Attraction,41.008732,28.980956
5178,Imrahor ilyasbey mezarlığı,Turkey,Fatih,Attraction,40.996268,28.92814
5179,Şeyh Ahmet Buhara Türbesi,Turkey,Fatih,Attraction,41.02316,28.96026
5180,Rezan Has Museum,Turkey,Fatih,Attraction,41.02528,28.958433
5181,Seyyit Velayet Türbesi,Turkey,Fatih,Attraction,41.023848,28.954732
5182,Panayia Belgradu Kilisesi,Turkey,Fatih,Attraction,41.000113,28.921979
5183,Hamidiye Kültür Ve Eğitim Vakfı Topkapı Nusret,Turkey,Fatih,Attraction,41.019625,28.927784
5184,,Turkey,Fatih,Attraction,41.007927,28.975245
5185,Lions Rug and kilims Art Gallery,Turkey,Fatih,Attraction,41.012871,28.977892
5186,II. Abdülhamit Çeşmesi,Turkey,Fatih,Attraction,41.01478,28.979041
5187,İstanbul Demiryolu Müzesi,Turkey,Fatih,Attraction,41.015199,28.976683
5188,Sultan Spa and Wellness Center,Turkey,Fatih,Attraction,41.012376,28.977568
5189,Hodjapasta,Turkey,Fatih,Attraction,41.014271,28.975689
5190,Tasciri Spettacolo,Turkey,Fatih,Attraction,41.014044,28.975613
5191,Paşa Kapısı,Turkey,Fatih,Attraction,41.011143,28.977982
5192,Cevri Kalfa Çeşmesi,Turkey,Fatih,Attraction,41.008002,28.976769
5193,Hacı Beşir Ağa Çeşmesi,Turkey,Fatih,Attraction,41.00827,28.977987
5194,Molla Hüsrev cami Turbası,Turkey,Fatih,Attraction,41.014778,28.959381
5195,Hacı Beşir Ağa Çeşmesi,Turkey,Fatih,Attraction,41.00367,28.928744
5196,Beyazıt Türk Hamam Kültürü Müzesi,Turkey,Fatih,Attraction,41.009946,28.961554
5197,Abdullah El Ensari Türbesi,Turkey,Fatih,Attraction,41.033298,28.944349
5198,Ebuzer Gifari Türbesi,Turkey,Fatih,Attraction,41.037606,28.94286
5199,İvaz Efendi Çeşmesi,Turkey,Fatih,Attraction,41.037889,28.941146
5200,Türk ve İslam Eserleri Müzesi,Turkey,Fatih,Attraction,41.00628,28.974915
5201,Molla Gorani Hazretlerinin Kabri,Turkey,Fatih,Attraction,41.011231,28.941136
5202,Sahabe-i Kiramdan Abdurrahman Şami Türbesi,Turkey,Fatih,Attraction,41.00669,28.979145
5203,İslam bilim ve teknoloji tarihi müzesi,Turkey,Fatih,Attraction,41.013219,28.978968
5204,Tarihi Hacı Kadın Hamamı,Turkey,Fatih,Attraction,40.999786,28.927489
5205,Şeyh Seyyid Seyfullah Hz.,Turkey,Fatih,Attraction,41.007168,28.926987
5206,Türk Vakıf Hat Sanatları Müzesi,Turkey,Fatih,Attraction,41.01005,28.963181
5207,Marmara Üniversitesi Cumhuriyet Müzesi ve Sanat Galerisi,Turkey,Fatih,Attraction,41.005186,28.974389
5208,İstanbul Cumhuriyet Eğitim Müzesi,Turkey,Fatih,Attraction,41.00496,28.973933
5209,Mehmet Efendi Çeşmesi,Turkey,Fatih,Attraction,41.00318,28.972079
5210,Çoğalzade Rüstem Paşa Çeşmesi,Turkey,Fatih,Attraction,41.003043,28.972552
5211,Pera Spa,Turkey,Fatih,Attraction,41.010597,28.973182
5212,Türkiye Gazeteciler Cemiyeti Basın Müzesi,Turkey,Fatih,Attraction,41.008562,28.972216
5213,Karababa Türbesi,Turkey,Fatih,Attraction,41.008301,28.969208
5214,Merzifonlu Kara Mustafa Paşa Medresesi,Turkey,Fatih,Attraction,41.008669,28.967937
